,img,label
3278,F:\DataSet\LEVIR\imageWithLabel\train\04671.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04671.txt
3279,F:\DataSet\LEVIR\imageWithLabel\train\04672.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04672.txt
3280,F:\DataSet\LEVIR\imageWithLabel\train\04673.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04673.txt
3281,F:\DataSet\LEVIR\imageWithLabel\train\04674.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04674.txt
3282,F:\DataSet\LEVIR\imageWithLabel\train\04675.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04675.txt
3283,F:\DataSet\LEVIR\imageWithLabel\train\04676.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04676.txt
3284,F:\DataSet\LEVIR\imageWithLabel\train\04677.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04677.txt
3285,F:\DataSet\LEVIR\imageWithLabel\train\04678.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04678.txt
3286,F:\DataSet\LEVIR\imageWithLabel\train\04679.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04679.txt
3287,F:\DataSet\LEVIR\imageWithLabel\train\04680.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04680.txt
3288,F:\DataSet\LEVIR\imageWithLabel\train\04681.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04681.txt
3289,F:\DataSet\LEVIR\imageWithLabel\train\04683.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04683.txt
3290,F:\DataSet\LEVIR\imageWithLabel\train\04684.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04684.txt
3291,F:\DataSet\LEVIR\imageWithLabel\train\04685.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04685.txt
3292,F:\DataSet\LEVIR\imageWithLabel\train\04686.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04686.txt
3293,F:\DataSet\LEVIR\imageWithLabel\train\04687.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04687.txt
3294,F:\DataSet\LEVIR\imageWithLabel\train\04688.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04688.txt
3295,F:\DataSet\LEVIR\imageWithLabel\train\04690.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04690.txt
3296,F:\DataSet\LEVIR\imageWithLabel\train\04692.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04692.txt
3297,F:\DataSet\LEVIR\imageWithLabel\train\04693.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04693.txt
3298,F:\DataSet\LEVIR\imageWithLabel\train\04694.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04694.txt
3299,F:\DataSet\LEVIR\imageWithLabel\train\04695.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04695.txt
3300,F:\DataSet\LEVIR\imageWithLabel\train\04696.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04696.txt
3301,F:\DataSet\LEVIR\imageWithLabel\train\04697.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04697.txt
3302,F:\DataSet\LEVIR\imageWithLabel\train\04698.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04698.txt
3303,F:\DataSet\LEVIR\imageWithLabel\train\04699.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04699.txt
3304,F:\DataSet\LEVIR\imageWithLabel\train\04700.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04700.txt
3305,F:\DataSet\LEVIR\imageWithLabel\train\04701.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04701.txt
3306,F:\DataSet\LEVIR\imageWithLabel\train\04702.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04702.txt
3307,F:\DataSet\LEVIR\imageWithLabel\train\04703.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04703.txt
3308,F:\DataSet\LEVIR\imageWithLabel\train\04705.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04705.txt
3309,F:\DataSet\LEVIR\imageWithLabel\train\04707.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04707.txt
3310,F:\DataSet\LEVIR\imageWithLabel\train\04708.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04708.txt
3311,F:\DataSet\LEVIR\imageWithLabel\train\04710.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04710.txt
3312,F:\DataSet\LEVIR\imageWithLabel\train\04711.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04711.txt
3313,F:\DataSet\LEVIR\imageWithLabel\train\04713.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04713.txt
3314,F:\DataSet\LEVIR\imageWithLabel\train\04714.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04714.txt
3315,F:\DataSet\LEVIR\imageWithLabel\train\04715.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04715.txt
3316,F:\DataSet\LEVIR\imageWithLabel\train\04717.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04717.txt
3317,F:\DataSet\LEVIR\imageWithLabel\train\04718.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04718.txt
3318,F:\DataSet\LEVIR\imageWithLabel\train\04719.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04719.txt
3319,F:\DataSet\LEVIR\imageWithLabel\train\04724.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04724.txt
3320,F:\DataSet\LEVIR\imageWithLabel\train\04725.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04725.txt
3321,F:\DataSet\LEVIR\imageWithLabel\train\04726.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04726.txt
3322,F:\DataSet\LEVIR\imageWithLabel\train\04728.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04728.txt
3323,F:\DataSet\LEVIR\imageWithLabel\train\04730.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04730.txt
3324,F:\DataSet\LEVIR\imageWithLabel\train\04734.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04734.txt
3325,F:\DataSet\LEVIR\imageWithLabel\train\04736.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04736.txt
3326,F:\DataSet\LEVIR\imageWithLabel\train\04737.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04737.txt
3327,F:\DataSet\LEVIR\imageWithLabel\train\04738.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04738.txt
3328,F:\DataSet\LEVIR\imageWithLabel\train\04739.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04739.txt
3329,F:\DataSet\LEVIR\imageWithLabel\train\04740.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04740.txt
3330,F:\DataSet\LEVIR\imageWithLabel\train\04742.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04742.txt
3331,F:\DataSet\LEVIR\imageWithLabel\train\04743.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04743.txt
3332,F:\DataSet\LEVIR\imageWithLabel\train\04744.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04744.txt
3333,F:\DataSet\LEVIR\imageWithLabel\train\04745.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04745.txt
3334,F:\DataSet\LEVIR\imageWithLabel\train\04746.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04746.txt
3335,F:\DataSet\LEVIR\imageWithLabel\train\04749.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04749.txt
3336,F:\DataSet\LEVIR\imageWithLabel\train\04750.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04750.txt
3337,F:\DataSet\LEVIR\imageWithLabel\train\04751.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04751.txt
3338,F:\DataSet\LEVIR\imageWithLabel\train\04753.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04753.txt
3339,F:\DataSet\LEVIR\imageWithLabel\train\04755.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04755.txt
3340,F:\DataSet\LEVIR\imageWithLabel\train\04756.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04756.txt
3341,F:\DataSet\LEVIR\imageWithLabel\train\04757.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04757.txt
3342,F:\DataSet\LEVIR\imageWithLabel\train\04758.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04758.txt
3343,F:\DataSet\LEVIR\imageWithLabel\train\04759.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04759.txt
3344,F:\DataSet\LEVIR\imageWithLabel\train\04760.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04760.txt
3345,F:\DataSet\LEVIR\imageWithLabel\train\04761.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04761.txt
3346,F:\DataSet\LEVIR\imageWithLabel\train\04764.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04764.txt
3347,F:\DataSet\LEVIR\imageWithLabel\train\04765.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04765.txt
3348,F:\DataSet\LEVIR\imageWithLabel\train\04766.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04766.txt
3349,F:\DataSet\LEVIR\imageWithLabel\train\04767.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04767.txt
3350,F:\DataSet\LEVIR\imageWithLabel\train\04768.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04768.txt
3351,F:\DataSet\LEVIR\imageWithLabel\train\04769.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04769.txt
3352,F:\DataSet\LEVIR\imageWithLabel\train\04770.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04770.txt
3353,F:\DataSet\LEVIR\imageWithLabel\train\04771.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04771.txt
3354,F:\DataSet\LEVIR\imageWithLabel\train\04772.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04772.txt
3355,F:\DataSet\LEVIR\imageWithLabel\train\04773.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04773.txt
3356,F:\DataSet\LEVIR\imageWithLabel\train\04774.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04774.txt
3357,F:\DataSet\LEVIR\imageWithLabel\train\04775.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04775.txt
3358,F:\DataSet\LEVIR\imageWithLabel\train\04776.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04776.txt
3359,F:\DataSet\LEVIR\imageWithLabel\train\04777.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04777.txt
3360,F:\DataSet\LEVIR\imageWithLabel\train\04778.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04778.txt
3361,F:\DataSet\LEVIR\imageWithLabel\train\04779.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04779.txt
3362,F:\DataSet\LEVIR\imageWithLabel\train\04780.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04780.txt
3363,F:\DataSet\LEVIR\imageWithLabel\train\04781.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04781.txt
3364,F:\DataSet\LEVIR\imageWithLabel\train\04782.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04782.txt
3365,F:\DataSet\LEVIR\imageWithLabel\train\04783.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04783.txt
3366,F:\DataSet\LEVIR\imageWithLabel\train\04784.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04784.txt
3367,F:\DataSet\LEVIR\imageWithLabel\train\04786.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04786.txt
3368,F:\DataSet\LEVIR\imageWithLabel\train\04791.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04791.txt
3369,F:\DataSet\LEVIR\imageWithLabel\train\04793.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04793.txt
3370,F:\DataSet\LEVIR\imageWithLabel\train\04797.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04797.txt
3371,F:\DataSet\LEVIR\imageWithLabel\train\04798.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04798.txt
3372,F:\DataSet\LEVIR\imageWithLabel\train\04799.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04799.txt
3373,F:\DataSet\LEVIR\imageWithLabel\train\04801.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04801.txt
3374,F:\DataSet\LEVIR\imageWithLabel\train\04802.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04802.txt
3375,F:\DataSet\LEVIR\imageWithLabel\train\04803.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04803.txt
3376,F:\DataSet\LEVIR\imageWithLabel\train\04804.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04804.txt
3377,F:\DataSet\LEVIR\imageWithLabel\train\04805.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04805.txt
3378,F:\DataSet\LEVIR\imageWithLabel\train\04806.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04806.txt
3379,F:\DataSet\LEVIR\imageWithLabel\train\04807.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04807.txt
3380,F:\DataSet\LEVIR\imageWithLabel\train\04808.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04808.txt
3381,F:\DataSet\LEVIR\imageWithLabel\train\04809.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04809.txt
3382,F:\DataSet\LEVIR\imageWithLabel\train\04810.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04810.txt
3383,F:\DataSet\LEVIR\imageWithLabel\train\04811.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04811.txt
3384,F:\DataSet\LEVIR\imageWithLabel\train\04813.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04813.txt
3385,F:\DataSet\LEVIR\imageWithLabel\train\04815.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04815.txt
3386,F:\DataSet\LEVIR\imageWithLabel\train\04816.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04816.txt
3387,F:\DataSet\LEVIR\imageWithLabel\train\04817.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04817.txt
3388,F:\DataSet\LEVIR\imageWithLabel\train\04818.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04818.txt
3389,F:\DataSet\LEVIR\imageWithLabel\train\04819.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04819.txt
3390,F:\DataSet\LEVIR\imageWithLabel\train\04820.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04820.txt
3391,F:\DataSet\LEVIR\imageWithLabel\train\04824.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04824.txt
3392,F:\DataSet\LEVIR\imageWithLabel\train\04825.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04825.txt
3393,F:\DataSet\LEVIR\imageWithLabel\train\04827.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04827.txt
3394,F:\DataSet\LEVIR\imageWithLabel\train\04830.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04830.txt
3395,F:\DataSet\LEVIR\imageWithLabel\train\04831.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04831.txt
3396,F:\DataSet\LEVIR\imageWithLabel\train\04832.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04832.txt
3397,F:\DataSet\LEVIR\imageWithLabel\train\04835.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04835.txt
3398,F:\DataSet\LEVIR\imageWithLabel\train\04836.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04836.txt
3399,F:\DataSet\LEVIR\imageWithLabel\train\04839.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04839.txt
3400,F:\DataSet\LEVIR\imageWithLabel\train\04840.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04840.txt
3401,F:\DataSet\LEVIR\imageWithLabel\train\04841.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04841.txt
3402,F:\DataSet\LEVIR\imageWithLabel\train\04842.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04842.txt
3403,F:\DataSet\LEVIR\imageWithLabel\train\04843.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04843.txt
3404,F:\DataSet\LEVIR\imageWithLabel\train\04845.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04845.txt
3405,F:\DataSet\LEVIR\imageWithLabel\train\04847.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04847.txt
3406,F:\DataSet\LEVIR\imageWithLabel\train\04848.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04848.txt
3407,F:\DataSet\LEVIR\imageWithLabel\train\04850.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04850.txt
3408,F:\DataSet\LEVIR\imageWithLabel\train\04851.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04851.txt
3409,F:\DataSet\LEVIR\imageWithLabel\train\04852.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04852.txt
3410,F:\DataSet\LEVIR\imageWithLabel\train\04853.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04853.txt
3411,F:\DataSet\LEVIR\imageWithLabel\train\04854.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04854.txt
3412,F:\DataSet\LEVIR\imageWithLabel\train\04855.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04855.txt
3413,F:\DataSet\LEVIR\imageWithLabel\train\04856.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04856.txt
3414,F:\DataSet\LEVIR\imageWithLabel\train\04857.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04857.txt
3415,F:\DataSet\LEVIR\imageWithLabel\train\04858.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04858.txt
3416,F:\DataSet\LEVIR\imageWithLabel\train\04859.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04859.txt
3417,F:\DataSet\LEVIR\imageWithLabel\train\04860.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04860.txt
3418,F:\DataSet\LEVIR\imageWithLabel\train\04861.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04861.txt
3419,F:\DataSet\LEVIR\imageWithLabel\train\04862.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04862.txt
3420,F:\DataSet\LEVIR\imageWithLabel\train\04863.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04863.txt
3421,F:\DataSet\LEVIR\imageWithLabel\train\04866.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04866.txt
3422,F:\DataSet\LEVIR\imageWithLabel\train\04867.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04867.txt
3423,F:\DataSet\LEVIR\imageWithLabel\train\04868.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04868.txt
3424,F:\DataSet\LEVIR\imageWithLabel\train\04869.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04869.txt
3425,F:\DataSet\LEVIR\imageWithLabel\train\04870.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04870.txt
3426,F:\DataSet\LEVIR\imageWithLabel\train\04872.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04872.txt
3427,F:\DataSet\LEVIR\imageWithLabel\train\04873.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04873.txt
3428,F:\DataSet\LEVIR\imageWithLabel\train\04874.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04874.txt
3429,F:\DataSet\LEVIR\imageWithLabel\train\04875.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04875.txt
3430,F:\DataSet\LEVIR\imageWithLabel\train\04876.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04876.txt
3431,F:\DataSet\LEVIR\imageWithLabel\train\04877.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04877.txt
3432,F:\DataSet\LEVIR\imageWithLabel\train\04879.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04879.txt
3433,F:\DataSet\LEVIR\imageWithLabel\train\04880.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04880.txt
3434,F:\DataSet\LEVIR\imageWithLabel\train\04881.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04881.txt
3435,F:\DataSet\LEVIR\imageWithLabel\train\04883.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04883.txt
3436,F:\DataSet\LEVIR\imageWithLabel\train\04885.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04885.txt
3437,F:\DataSet\LEVIR\imageWithLabel\train\04886.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04886.txt
3438,F:\DataSet\LEVIR\imageWithLabel\train\04887.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04887.txt
3439,F:\DataSet\LEVIR\imageWithLabel\train\04889.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04889.txt
3440,F:\DataSet\LEVIR\imageWithLabel\train\04890.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04890.txt
3441,F:\DataSet\LEVIR\imageWithLabel\train\04891.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04891.txt
3442,F:\DataSet\LEVIR\imageWithLabel\train\04893.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04893.txt
3443,F:\DataSet\LEVIR\imageWithLabel\train\04896.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04896.txt
3444,F:\DataSet\LEVIR\imageWithLabel\train\04898.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04898.txt
3445,F:\DataSet\LEVIR\imageWithLabel\train\04899.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04899.txt
3446,F:\DataSet\LEVIR\imageWithLabel\train\04900.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04900.txt
3447,F:\DataSet\LEVIR\imageWithLabel\train\04901.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04901.txt
3448,F:\DataSet\LEVIR\imageWithLabel\train\04903.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04903.txt
3449,F:\DataSet\LEVIR\imageWithLabel\train\04904.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04904.txt
3450,F:\DataSet\LEVIR\imageWithLabel\train\04905.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04905.txt
3451,F:\DataSet\LEVIR\imageWithLabel\train\04906.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04906.txt
3452,F:\DataSet\LEVIR\imageWithLabel\train\04907.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04907.txt
3453,F:\DataSet\LEVIR\imageWithLabel\train\04908.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04908.txt
3454,F:\DataSet\LEVIR\imageWithLabel\train\04909.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04909.txt
3455,F:\DataSet\LEVIR\imageWithLabel\train\04910.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04910.txt
3456,F:\DataSet\LEVIR\imageWithLabel\train\04912.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04912.txt
3457,F:\DataSet\LEVIR\imageWithLabel\train\04913.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04913.txt
3458,F:\DataSet\LEVIR\imageWithLabel\train\04914.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04914.txt
3459,F:\DataSet\LEVIR\imageWithLabel\train\04915.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04915.txt
3460,F:\DataSet\LEVIR\imageWithLabel\train\04916.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04916.txt
3461,F:\DataSet\LEVIR\imageWithLabel\train\04917.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04917.txt
3462,F:\DataSet\LEVIR\imageWithLabel\train\04919.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04919.txt
3463,F:\DataSet\LEVIR\imageWithLabel\train\04920.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04920.txt
3464,F:\DataSet\LEVIR\imageWithLabel\train\04921.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04921.txt
3465,F:\DataSet\LEVIR\imageWithLabel\train\04923.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04923.txt
3466,F:\DataSet\LEVIR\imageWithLabel\train\04924.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04924.txt
3467,F:\DataSet\LEVIR\imageWithLabel\train\04925.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04925.txt
3468,F:\DataSet\LEVIR\imageWithLabel\train\04926.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04926.txt
3469,F:\DataSet\LEVIR\imageWithLabel\train\04928.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04928.txt
3470,F:\DataSet\LEVIR\imageWithLabel\train\04929.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04929.txt
3471,F:\DataSet\LEVIR\imageWithLabel\train\04931.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04931.txt
3472,F:\DataSet\LEVIR\imageWithLabel\train\04932.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04932.txt
3473,F:\DataSet\LEVIR\imageWithLabel\train\04933.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04933.txt
3474,F:\DataSet\LEVIR\imageWithLabel\train\04934.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04934.txt
3475,F:\DataSet\LEVIR\imageWithLabel\train\04936.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04936.txt
3476,F:\DataSet\LEVIR\imageWithLabel\train\04937.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04937.txt
3477,F:\DataSet\LEVIR\imageWithLabel\train\04938.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04938.txt
3478,F:\DataSet\LEVIR\imageWithLabel\train\04939.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04939.txt
3479,F:\DataSet\LEVIR\imageWithLabel\train\04940.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04940.txt
3480,F:\DataSet\LEVIR\imageWithLabel\train\04941.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04941.txt
3481,F:\DataSet\LEVIR\imageWithLabel\train\04942.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04942.txt
3482,F:\DataSet\LEVIR\imageWithLabel\train\04943.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04943.txt
3483,F:\DataSet\LEVIR\imageWithLabel\train\04944.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04944.txt
3484,F:\DataSet\LEVIR\imageWithLabel\train\04945.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04945.txt
3485,F:\DataSet\LEVIR\imageWithLabel\train\04946.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04946.txt
3486,F:\DataSet\LEVIR\imageWithLabel\train\04947.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04947.txt
3487,F:\DataSet\LEVIR\imageWithLabel\train\04948.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04948.txt
3488,F:\DataSet\LEVIR\imageWithLabel\train\04951.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04951.txt
3489,F:\DataSet\LEVIR\imageWithLabel\train\04953.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04953.txt
3490,F:\DataSet\LEVIR\imageWithLabel\train\04954.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04954.txt
3491,F:\DataSet\LEVIR\imageWithLabel\train\04955.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04955.txt
3492,F:\DataSet\LEVIR\imageWithLabel\train\04956.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04956.txt
3493,F:\DataSet\LEVIR\imageWithLabel\train\04957.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04957.txt
3494,F:\DataSet\LEVIR\imageWithLabel\train\04958.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04958.txt
3495,F:\DataSet\LEVIR\imageWithLabel\train\04959.jpg,F:\DataSet\LEVIR\imageWithLabel\train\04959.txt
