,img,label
1271,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF1B_20190324.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF1B_20190324.txt
1272,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF1C_20190123.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF1C_20190123.txt
1273,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF1D_20190523.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF1D_20190523.txt
1274,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF1_20180409.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF1_20180409.txt
1275,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF2_20191108.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF2_20191108.txt
1276,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF6_20190731.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_GF6_20190731.txt
1277,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_ZY302_20180926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1156_ZY302_20180926.txt
1278,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1160_GF1C_20190305.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1160_GF1C_20190305.txt
1279,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1160_GF1D_20190821.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1160_GF1D_20190821.txt
1280,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1160_GF1_20190908.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1160_GF1_20190908.txt
1281,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1160_GF2_20191015.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1160_GF2_20191015.txt
1282,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_GF1C_20190730.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_GF1C_20190730.txt
1283,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_GF1D_20190302.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_GF1D_20190302.txt
1284,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_GF1_20190303.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_GF1_20190303.txt
1285,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_GF2_20190831.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_GF2_20190831.txt
1286,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_GF6_20190926.txt
1287,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1163_ZY302_20191005.txt
1288,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF1B_20190430.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF1B_20190430.txt
1289,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF1C_20190326.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF1C_20190326.txt
1290,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF1D_20191111.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF1D_20191111.txt
1291,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF1_20191019.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF1_20191019.txt
1292,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF2_20191113.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF2_20191113.txt
1293,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF6_20191021.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_GF6_20191021.txt
1294,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_ZY302_20190317.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1167_ZY302_20190317.txt
1295,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_GF1B_20190430.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_GF1B_20190430.txt
1296,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_GF1D_20191111.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_GF1D_20191111.txt
1297,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_GF1_20191121.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_GF1_20191121.txt
1298,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_GF2_20190425.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_GF2_20190425.txt
1299,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_GF6_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_GF6_20190902.txt
1300,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_ZY302_20190703.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1175_ZY302_20190703.txt
1301,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF1B_20181007.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF1B_20181007.txt
1302,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF1C_20190917.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF1C_20190917.txt
1303,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF1D_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF1D_20190902.txt
1304,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF1_20190928.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF1_20190928.txt
1305,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF2_20190831.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF2_20190831.txt
1306,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF6_20190624.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_GF6_20190624.txt
1307,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1178_ZY302_20191005.txt
1308,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF1B_20190916.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF1B_20190916.txt
1309,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF1C_20190305.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF1C_20190305.txt
1310,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF1D_20181120.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF1D_20181120.txt
1311,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF1_20190614.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF1_20190614.txt
1312,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF2_20180618.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF2_20180618.txt
1313,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF6_20190731.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_GF6_20190731.txt
1314,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_ZY302_20190312.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1179_ZY302_20190312.txt
1315,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF1B_20190704.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF1B_20190704.txt
1316,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF1C_20190701.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF1C_20190701.txt
1317,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF1D_20190906.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF1D_20190906.txt
1318,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF1_20191031.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF1_20191031.txt
1319,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF2_20190311.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF2_20190311.txt
1320,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF6_20190624.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_GF6_20190624.txt
1321,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_ZY302_20191015.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1180_ZY302_20191015.txt
1322,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF1B_20191112.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF1B_20191112.txt
1323,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF1C_20190917.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF1C_20190917.txt
1324,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF1D_20191119.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF1D_20191119.txt
1325,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF1_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF1_20190924.txt
1326,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF2_20190529.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF2_20190529.txt
1327,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_GF6_20190926.txt
1328,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1182_ZY302_20191005.txt
1329,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_GF1B_20190430.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_GF1B_20190430.txt
1330,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_GF1D_20190327.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_GF1D_20190327.txt
1331,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_GF1_20191121.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_GF1_20191121.txt
1332,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_GF2_20190905.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_GF2_20190905.txt
1333,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_GF6_20191021.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_GF6_20191021.txt
1334,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_ZY302_20190317.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1191_ZY302_20190317.txt
1335,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_GF1B_20190814.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_GF1B_20190814.txt
1336,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_GF1C_20190925.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_GF1C_20190925.txt
1337,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_GF1_20191104.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_GF1_20191104.txt
1338,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_GF2_20190929.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_GF2_20190929.txt
1339,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_GF6_20190603.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_GF6_20190603.txt
1340,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_ZY302_20180109.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1193_ZY302_20180109.txt
1341,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_GF1B_20191128.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_GF1B_20191128.txt
1342,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_GF1C_20190925.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_GF1C_20190925.txt
1343,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_GF1_20181002.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_GF1_20181002.txt
1344,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_GF2_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_GF2_20190924.txt
1345,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_GF6_20190603.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_GF6_20190603.txt
1346,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_ZY302_20190827.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1205_ZY302_20190827.txt
1347,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF1B_20190223.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF1B_20190223.txt
1348,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF1C_20190701.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF1C_20190701.txt
1349,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF1D_20190906.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF1D_20190906.txt
1350,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF1_20191031.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF1_20191031.txt
1351,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF2_20180623.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF2_20180623.txt
1352,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF6_20190624.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_GF6_20190624.txt
1353,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_ZY302_20180507.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1215_ZY302_20180507.txt
1354,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF1B_20190704.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF1B_20190704.txt
1355,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF1C_20190509.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF1C_20190509.txt
1356,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF1D_20190906.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF1D_20190906.txt
1357,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF1_20191112.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF1_20191112.txt
1358,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF2_20171005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF2_20171005.txt
1359,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF6_20190603.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_GF6_20190603.txt
1360,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_ZY302_20180502.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1216_ZY302_20180502.txt
1361,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF1B_20191112.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF1B_20191112.txt
1362,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF1C_20190917.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF1C_20190917.txt
1363,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF1D_20191201.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF1D_20191201.txt
1364,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF1_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF1_20190924.txt
1365,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF2_20191212.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF2_20191212.txt
1366,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF6_20191213.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_GF6_20191213.txt
1367,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_ZY302_20190406.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1221_ZY302_20190406.txt
1368,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF1B_20181007.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF1B_20181007.txt
1369,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF1C_20190730.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF1C_20190730.txt
1370,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF1D_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF1D_20190902.txt
1371,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF1_20190928.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF1_20190928.txt
1372,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF2_20190831.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF2_20190831.txt
1373,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF6_20191209.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_GF6_20191209.txt
1374,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_ZY302_20190216.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1222_ZY302_20190216.txt
1375,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF1B_20190528.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF1B_20190528.txt
1376,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF1C_20190925.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF1C_20190925.txt
1377,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF1D_20190608.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF1D_20190608.txt
1378,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF1_20190311.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF1_20190311.txt
1379,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF2_20190514.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF2_20190514.txt
1380,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF6_20190624.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_GF6_20190624.txt
1381,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_ZY302_20180502.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1225_ZY302_20180502.txt
1382,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF1B_20190908.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF1B_20190908.txt
1383,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF1C_20191008.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF1C_20191008.txt
1384,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF1D_20190923.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF1D_20190923.txt
1385,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF1_20180717.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF1_20180717.txt
1386,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF2_20190510.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF2_20190510.txt
1387,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF6_20191119.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_GF6_20191119.txt
1388,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_ZY302_20191019.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1234_ZY302_20191019.txt
1389,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF1B_20190704.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF1B_20190704.txt
1390,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF1C_20190509.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF1C_20190509.txt
1391,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF1D_20190906.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF1D_20190906.txt
1392,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF1_20191108.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF1_20191108.txt
1393,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF2_20190311.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF2_20190311.txt
1394,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF6_20190624.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_GF6_20190624.txt
1395,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_ZY302_20191015.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1237_ZY302_20191015.txt
1396,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF1B_20181109.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF1B_20181109.txt
1397,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF1C_20190326.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF1C_20190326.txt
1398,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF1D_20190515.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF1D_20190515.txt
1399,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF1_20190215.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF1_20190215.txt
1400,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF2_20180302.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF2_20180302.txt
1401,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF6_20190723.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_GF6_20190723.txt
1402,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_ZY302_20190307.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1238_ZY302_20190307.txt
1403,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_GF1B_20190704.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_GF1B_20190704.txt
1404,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_GF1C_20190701.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_GF1C_20190701.txt
1405,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_GF1D_20190906.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_GF1D_20190906.txt
1406,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_GF1_20191031.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_GF1_20191031.txt
1407,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_GF2_20190514.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_GF2_20190514.txt
1408,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_ZY302_20191015.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\1239_ZY302_20191015.txt
